source,raw_file,source_match_id,date,season,competition,home_team,away_team,home_score,away_score,competition_id,season_id,match_week,competition_country,stadium,data_version,shot_fidelity_version,xy_fidelity_version,match_result,result_class,home_win,draw,away_win,goal_difference,total_goals,neutral
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3817853,2022-01-19,2021/2022,Indian Super league,Goa,East Bengal,1,2,1238,108,13,India,GMC Athletic Stadium,1.1.0,2,2,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3817851,2022-01-12,2021/2022,Indian Super league,Odisha,Kerala Blasters,0,2,1238,108,12,India,Tilak Maidan Stadium,1.1.0,2,2,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3817850,2022-01-11,2021/2022,Indian Super league,Jamshedpur,East Bengal,1,0,1238,108,12,India,GMC Athletic Stadium,1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3817849,2022-01-10,2021/2022,Indian Super league,Mumbai City,Bengaluru,0,3,1238,108,12,India,Pandit Jawaharlal Nehru Stadium,1.1.0,2,2,A,-1,0,0,1,-3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3817848,2022-02-15,2021/2022,Indian Super league,Goa,Mohun Bagan Super Giant,0,2,1238,108,21,India,GMC Athletic Stadium,1.1.0,2,2,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813318,2021-12-27,2021/2022,Indian Super league,NorthEast United,Mumbai City,3,3,1238,108,9,India,Pandit Jawaharlal Nehru Stadium,1.1.0,2,2,D,0,0,1,0,0,6,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813287,2021-12-16,2021/2022,Indian Super league,Bengaluru,Mohun Bagan Super Giant,3,3,1238,108,7,India,GMC Athletic Stadium,1.1.0,2,2,D,0,0,1,0,0,6,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813270,2021-11-22,2021/2022,Indian Super league,Mumbai City,Goa,3,0,1238,108,1,India,Pandit Jawaharlal Nehru Stadium,1.1.0,2,2,H,1,1,0,0,3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813307,2021-12-20,2021/2022,Indian Super league,Jamshedpur,Bengaluru,0,0,1238,108,8,India,GMC Athletic Stadium,1.1.0,2,2,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813279,2021-12-18,2021/2022,Indian Super league,Chennaiyin,Odisha,2,1,1238,108,7,India,Tilak Maidan Stadium,1.1.0,2,2,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813281,2021-12-11,2021/2022,Indian Super league,Mohun Bagan Super Giant,Chennaiyin,1,1,1238,108,5,India,Pandit Jawaharlal Nehru Stadium,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813274,2021-12-04,2021/2022,Indian Super league,Bengaluru,Mumbai City,1,3,1238,108,4,India,GMC Athletic Stadium,1.1.0,2,2,A,-1,0,0,1,-2,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813285,2021-12-11,2021/2022,Indian Super league,Goa,Bengaluru,2,1,1238,108,6,India,GMC Athletic Stadium,1.1.0,2,2,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813317,2021-11-30,2021/2022,Indian Super league,Odisha,East Bengal,6,4,1238,108,3,India,Tilak Maidan Stadium,1.1.0,2,2,H,1,1,0,0,2,10,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813316,2021-12-04,2021/2022,Indian Super league,NorthEast United,Goa,2,1,1238,108,4,India,Pandit Jawaharlal Nehru Stadium,1.1.0,2,2,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813315,2021-11-26,2021/2022,Indian Super league,Goa,Jamshedpur,1,3,1238,108,2,India,GMC Athletic Stadium,1.1.0,2,2,A,-1,0,0,1,-2,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813312,2021-12-01,2021/2022,Indian Super league,Mohun Bagan Super Giant,Mumbai City,1,5,1238,108,3,India,Pandit Jawaharlal Nehru Stadium,1.1.0,2,2,A,-1,0,0,1,-4,6,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813310,2021-12-12,2021/2022,Indian Super league,East Bengal,Kerala Blasters,1,1,1238,108,6,India,Tilak Maidan Stadium,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813309,2021-11-23,2021/2022,Indian Super league,SC Delhi,Chennaiyin,0,1,1238,108,1,India,GMC Athletic Stadium,1.1.0,2,2,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813308,2021-12-24,2021/2022,Indian Super league,Odisha,Goa,1,1,1238,108,8,India,Tilak Maidan Stadium,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813301,2021-12-10,2021/2022,Indian Super league,Odisha,NorthEast United,1,0,1238,108,5,India,Tilak Maidan Stadium,1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813300,2021-12-05,2021/2022,Indian Super league,Kerala Blasters,Odisha,2,1,1238,108,4,India,Tilak Maidan Stadium,1.1.0,2,2,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813299,2021-12-08,2021/2022,Indian Super league,SC Delhi,Bengaluru,1,0,1238,108,5,India,GMC Athletic Stadium,1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813298,2021-11-21,2021/2022,Indian Super league,East Bengal,Jamshedpur,1,1,1238,108,1,India,Tilak Maidan Stadium,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813297,2021-11-20,2021/2022,Indian Super league,Bengaluru,NorthEast United,4,2,1238,108,1,India,GMC Athletic Stadium,1.1.0,2,2,H,1,1,0,0,2,6,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813294,2021-11-29,2021/2022,Indian Super league,NorthEast United,Chennaiyin,1,2,1238,108,3,India,Pandit Jawaharlal Nehru Stadium,1.1.0,2,2,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813293,2022-01-04,2021/2022,Indian Super league,Bengaluru,East Bengal,1,1,1238,108,10,India,GMC Athletic Stadium,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813292,2021-11-28,2021/2022,Indian Super league,Bengaluru,Kerala Blasters,1,1,1238,108,3,India,GMC Athletic Stadium,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813291,2021-11-27,2021/2022,Indian Super league,East Bengal,Mohun Bagan Super Giant,0,3,1238,108,2,India,Tilak Maidan Stadium,1.1.0,2,2,A,-1,0,0,1,-3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813290,2021-12-13,2021/2022,Indian Super league,SC Delhi,NorthEast United,5,1,1238,108,6,India,GMC Athletic Stadium,1.1.0,2,2,H,1,1,0,0,4,6,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813289,2021-11-24,2021/2022,Indian Super league,Odisha,Bengaluru,3,1,1238,108,2,India,Tilak Maidan Stadium,1.1.0,2,2,H,1,1,0,0,2,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813288,2021-12-02,2021/2022,Indian Super league,Jamshedpur,SC Delhi,1,1,1238,108,3,India,GMC Athletic Stadium,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813286,2021-12-15,2021/2022,Indian Super league,Mumbai City,Chennaiyin,1,0,1238,108,6,India,Pandit Jawaharlal Nehru Stadium,1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813284,2021-12-09,2021/2022,Indian Super league,Mumbai City,Jamshedpur,4,2,1238,108,5,India,Pandit Jawaharlal Nehru Stadium,1.1.0,2,2,H,1,1,0,0,2,6,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813280,2021-12-03,2021/2022,Indian Super league,Chennaiyin,East Bengal,0,0,1238,108,4,India,Tilak Maidan Stadium,1.1.0,2,2,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813277,2021-11-27,2021/2022,Indian Super league,Mumbai City,SC Delhi,1,3,1238,108,2,India,Pandit Jawaharlal Nehru Stadium,1.1.0,2,2,A,-1,0,0,1,-2,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813276,2021-12-17,2021/2022,Indian Super league,NorthEast United,East Bengal,2,0,1238,108,7,India,Pandit Jawaharlal Nehru Stadium,1.1.0,2,2,H,1,1,0,0,2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813273,2022-01-03,2021/2022,Indian Super league,Odisha,Mumbai City,4,2,1238,108,10,India,Tilak Maidan Stadium,1.1.0,2,2,H,1,1,0,0,2,6,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813272,2021-12-18,2021/2022,Indian Super league,Goa,SC Delhi,1,1,1238,108,7,India,GMC Athletic Stadium,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813268,2021-12-06,2021/2022,Indian Super league,Jamshedpur,Mohun Bagan Super Giant,2,1,1238,108,4,India,GMC Athletic Stadium,1.1.0,2,2,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813267,2021-12-07,2021/2022,Indian Super league,East Bengal,Goa,3,4,1238,108,5,India,Tilak Maidan Stadium,1.1.0,2,2,A,-1,0,0,1,-1,7,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813265,2022-01-07,2021/2022,Indian Super league,East Bengal,Mumbai City,0,0,1238,108,11,India,Tilak Maidan Stadium,1.1.0,2,2,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1238_108.json,3813264,2022-01-05,2021/2022,Indian Super league,Mohun Bagan Super Giant,SC Delhi,2,2,1238,108,10,India,Pandit Jawaharlal Nehru Stadium,1.1.0,2,2,D,0,0,1,0,0,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3922240,2024-01-28,2023,African Cup of Nations,Egypt,Congo DR,1,1,1267,107,4,Africa,Stade Laurent Pokou,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920399,2024-01-19,2023,African Cup of Nations,Cape Verde Islands,Mozambique,3,0,1267,107,2,Africa,Stade Félix Houphouët-Boigny      ,1.1.0,2,2,H,1,1,0,0,3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920413,2024-01-23,2023,African Cup of Nations,Gambia,Cameroon,2,3,1267,107,3,Africa,Stade de Bouaké,1.1.0,2,2,A,-1,0,0,1,-1,5,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920400,2024-01-19,2023,African Cup of Nations,Senegal,Cameroon,3,1,1267,107,2,Africa,Stade Charles Konan Banny de Yamoussoukro,1.1.0,2,2,H,1,1,0,0,2,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920409,2024-01-22,2023,African Cup of Nations,Guinea-Bissau,Nigeria,0,1,1267,107,3,Africa,Stade Félix Houphouët-Boigny      ,1.1.0,2,2,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920417,2024-01-24,2023,African Cup of Nations,Namibia,Mali,0,0,1267,107,3,Africa,Stade Laurent Pokou,1.1.0,2,2,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920395,2024-01-17,2023,African Cup of Nations,Congo DR,Zambia,1,1,1267,107,1,Africa,Stade Laurent Pokou,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920407,2024-01-21,2023,African Cup of Nations,South Africa,Namibia,4,0,1267,107,2,Africa,Stade Amadou Gon Coulibaly,1.1.0,2,2,H,1,1,0,0,4,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920412,2024-01-23,2023,African Cup of Nations,Guinea,Senegal,0,2,1267,107,3,Africa,Stade Charles Konan Banny de Yamoussoukro,1.1.0,2,2,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920415,2024-01-23,2023,African Cup of Nations,Mauritania,Algeria,1,0,1267,107,3,Africa,Stade de Bouaké,1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920404,2024-01-20,2023,African Cup of Nations,Tunisia,Mali,1,1,1267,107,2,Africa,Stade Amadou Gon Coulibaly,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920389,2024-01-15,2023,African Cup of Nations,Cameroon,Guinea,1,1,1267,107,1,Africa,Stade Charles Konan Banny de Yamoussoukro,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920393,2024-01-16,2023,African Cup of Nations,Tunisia,Namibia,0,1,1267,107,1,Africa,Stade Amadou Gon Coulibaly,1.1.0,2,2,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920403,2024-01-20,2023,African Cup of Nations,Mauritania,Angola,2,3,1267,107,2,Africa,Stade de Bouaké,1.1.0,2,2,A,-1,0,0,1,-1,5,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920394,2024-01-17,2023,African Cup of Nations,Morocco,Tanzania,3,0,1267,107,1,Africa,Stade Laurent Pokou,1.1.0,2,2,H,1,1,0,0,3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920402,2024-01-20,2023,African Cup of Nations,Algeria,Burkina Faso,2,2,1267,107,2,Africa,Stade de Bouaké,1.1.0,2,2,D,0,0,1,0,0,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920414,2024-01-23,2023,African Cup of Nations,Angola,Burkina Faso,2,0,1267,107,3,Africa,Stade Charles Konan Banny de Yamoussoukro,1.1.0,2,2,H,1,1,0,0,2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920405,2024-01-21,2023,African Cup of Nations,Morocco,Congo DR,1,1,1267,107,2,Africa,Stade Laurent Pokou,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920416,2024-01-24,2023,African Cup of Nations,South Africa,Tunisia,0,0,1267,107,3,Africa,Stade Amadou Gon Coulibaly,1.1.0,2,2,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3922658,2024-02-03,2023,African Cup of Nations,Cape Verde Islands,South Africa,0,0,1267,107,5,Africa,Stade Charles Konan Banny de Yamoussoukro,1.1.0,2,2,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920386,2024-01-14,2023,African Cup of Nations,Nigeria,Equatorial Guinea,1,1,1267,107,1,Africa,Stade Olympique Alassane Ouattara,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920408,2024-01-22,2023,African Cup of Nations,Equatorial Guinea,Côte d'Ivoire,4,0,1267,107,3,Africa,Stade Olympique Alassane Ouattara,1.1.0,2,2,H,1,1,0,0,4,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920397,2024-01-18,2023,African Cup of Nations,Equatorial Guinea,Guinea-Bissau,4,2,1267,107,2,Africa,Stade Olympique Alassane Ouattara,1.1.0,2,2,H,1,1,0,0,2,6,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920410,2024-01-22,2023,African Cup of Nations,Mozambique,Ghana,2,2,1267,107,3,Africa,Stade Olympique Alassane Ouattara,1.1.0,2,2,D,0,0,1,0,0,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3923881,2024-02-11,2023,African Cup of Nations,Nigeria,Côte d'Ivoire,1,2,1267,107,8,Africa,Stade Olympique Alassane Ouattara,1.1.0,2,2,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3923880,2024-02-10,2023,African Cup of Nations,South Africa,Congo DR,0,0,1267,107,7,Africa,Stade Félix Houphouët-Boigny      ,1.1.0,2,2,D,0,0,1,0,0,0,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3922838,2024-02-07,2023,African Cup of Nations,Côte d'Ivoire,Congo DR,1,0,1267,107,6,Africa,Stade Olympique Alassane Ouattara,1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3922837,2024-02-07,2023,African Cup of Nations,Nigeria,South Africa,1,1,1267,107,6,Africa,Stade de Bouaké,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3922242,2024-01-29,2023,African Cup of Nations,Senegal,Côte d'Ivoire,1,1,1267,107,4,Africa,Stade Charles Konan Banny de Yamoussoukro,1.1.0,2,2,D,0,0,1,0,0,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3922239,2024-01-28,2023,African Cup of Nations,Equatorial Guinea,Guinea,0,1,1267,107,4,Africa,Stade Olympique Alassane Ouattara,1.1.0,2,2,A,-1,0,0,1,-1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3922659,2024-02-03,2023,African Cup of Nations,Mali,Côte d'Ivoire,1,2,1267,107,5,Africa,Stade de Bouaké,1.1.0,2,2,A,-1,0,0,1,-1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3922244,2024-01-30,2023,African Cup of Nations,Mali,Burkina Faso,2,1,1267,107,4,Africa,Stade Amadou Gon Coulibaly,1.1.0,2,2,H,1,1,0,0,1,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3922356,2024-02-02,2023,African Cup of Nations,Congo DR,Guinea,3,1,1267,107,5,Africa,Stade Olympique Alassane Ouattara,1.1.0,2,2,H,1,1,0,0,2,4,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3922321,2024-02-02,2023,African Cup of Nations,Nigeria,Angola,1,0,1267,107,5,Africa,Stade Félix Houphouët-Boigny      ,1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3922237,2024-01-27,2023,African Cup of Nations,Angola,Namibia,3,0,1267,107,4,Africa,Stade de Bouaké,1.1.0,2,2,H,1,1,0,0,3,3,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3922243,2024-01-30,2023,African Cup of Nations,Morocco,South Africa,0,2,1267,107,4,Africa,Stade Laurent Pokou,1.1.0,2,2,A,-1,0,0,1,-2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3922241,2024-01-29,2023,African Cup of Nations,Cape Verde Islands,Mauritania,1,0,1267,107,4,Africa,Stade Félix Houphouët-Boigny      ,1.1.0,2,2,H,1,1,0,0,1,1,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3922238,2024-01-27,2023,African Cup of Nations,Nigeria,Cameroon,2,0,1267,107,4,Africa,Stade Félix Houphouët-Boigny      ,1.1.0,2,2,H,1,1,0,0,2,2,NA
StatsBomb Open Data,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/matches/1267_107.json,3920396,2024-01-18,2023,African Cup of Nations,Egypt,Ghana,2,2,1267,107,2,Africa,Stade Félix Houphouët-Boigny      ,1.1.0,2,2,D,0,0,1,0,0,4,NA
