source,dataset,url,local_path,downloaded_at,notes
StatsBomb Open Data,events_266149,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266149.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266149.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266160,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266160.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266160.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266166,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266166.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266166.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266191,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266191.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266191.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266201,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266201.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266201.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266230,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266230.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266230.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266236,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266236.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266236.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266240,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266240.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266240.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266254,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266254.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266254.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266256,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266256.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266256.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266273,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266273.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266273.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266274,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266274.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266274.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266280,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266280.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266280.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266299,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266299.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266299.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266310,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266310.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266310.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266320,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266320.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266320.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266357,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266357.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266357.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266406,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266406.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266406.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266420,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266420.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266420.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266424,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266424.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266424.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266433,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266433.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266433.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266440,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266440.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266440.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266462,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266462.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266462.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266467,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266467.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266467.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266477,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266477.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266477.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266490,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266490.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266490.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266491,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266491.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266491.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266498,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266498.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266498.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266516,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266516.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266516.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266525,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266525.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266525.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266528,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266528.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266528.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266531,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266531.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266531.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266557,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266557.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266557.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266560,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266560.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266560.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266603,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266603.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266603.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266613,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266613.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266613.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266620,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266620.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266620.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266631,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266631.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266631.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266653,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266653.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266653.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266664,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266664.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266664.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266669,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266669.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266669.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266670,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266670.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266670.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266724,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266724.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266724.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266731,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266731.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266731.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266741,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266741.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266741.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266770,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266770.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266770.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266794,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266794.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266794.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266815,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266815.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266815.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266827,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266827.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266827.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266838,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266838.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266838.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266846,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266846.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266846.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266871,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266871.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266871.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266874,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266874.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266874.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266883,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266883.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266883.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266885,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266885.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266885.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
StatsBomb Open Data,events_266892,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/266892.json,/Users/marco/Documents/Projects/worldcup-forecast-r/data/raw/statsbomb_open/events/266892.json,2026-05-28 12:57:09.441319,StatsBomb match event log (raw JSON)
